307, 7.3421e-05, 7.79668e-05, -0.400176, 0.355739, 5e-08, 0.647614
312, 7.10251e-05, 7.97726e-05, 0.318254, 0.382648, 5e-08, 0.647923
280, 4.54524e-05, 0.000472687, 0.110443, -0.129975, 5e-08, 0.648352
1503, 7.66147e-05, 6.36137e-05, 0.228815, 0.212999, 5e-08, 0.648175
243, 4.27122e-05, 0.000482398, -0.31876, 0.136506, 5e-08, 0.648727
1823, 8.18633e-05, 7.08116e-05, 0.158705, -0.0249477, 5e-08, 0.648157
72, 4.12265e-05, 3.71411e-05, -0.198925, 0.435322, 5e-08, 0.648129
271, 8.18157e-05, 7.07764e-05, 0.0606718, -0.534801, 5e-08, 0.648383
2636, 1.67135e-05, 0.000122631, 0.140635, -0.316334, 5e-08, 0.648004
483, 6.34534e-05, 6.3258e-05, -0.27964, -0.057035, 5e-08, 0.648094
1626, 5.88621e-05, 0.000102184, 0.358814, 0.336589, 5e-08, 0.648698
1490, 4.43973e-07, 0.000795892, 0.056772, 0.284477, 5e-08, 0.648989
1712, 9.58781e-06, 0.000125392, 0.226188, -0.251218, 5e-08, 0.648123
1780, 0.000135107, 2.81074e-05, 0.0644784, -0.486876, 5e-08, 0.64826
181, 0.000137962, 2.7852e-05, -0.467282, -0.350194, 5e-08, 0.648942
352, 1.93211e-05, 0.000116526, -0.208418, -0.130507, 5e-08, 0.648726
835, 1.08615e-05, 0.000512471, 0.106732, 0.0476916, 5e-08, 0.648993
264, 0.000163185, 8.30444e-05, 0.359264, 0.397803, 5e-08, 0.648318
2307, 1.66731e-05, 8.74806e-05, -0.299053, 0.0103077, 5e-08, 0.648791
549, 5.02594e-05, 0.000110267, 0.475731, -0.300078, 5e-08, 0.648211
995, 5.5049e-05, 0.00015733, 0.683572, -0.444678, 5e-08, 0.648701
1881, 8.34856e-05, 0.000151791, -0.0380689, -0.435855, 5e-08, 0.648537
1370, 9.8e-05, 0.000175448, -0.124535, 0.245706, 5e-08, 0.648398
1248, 1.43722e-05, 0.000108987, 0.228038, 0.171872, 5e-08, 0.64821
1156, 5.33422e-05, 8.13134e-05, -0.215775, 0.121756, 5e-08, 0.648266
1774, 1.3092e-05, 8.4817e-05, 0.112326, 0.279652, 5e-08, 0.64871
755, 4.06364e-05, 8.58848e-05, 0.0993843, -0.366693, 5e-08, 0.648448
1367, 4.08639e-05, 8.573e-05, -0.223607, -0.457398, 5e-08, 0.648189
1013, -4.33681e-19, 2.74512e-05, 0.410226, -0.159933, 5e-08, 0.648037
1955, 1.96991e-05, 6.441e-05, -0.117731, -0.613171, 5e-08, 0.648894
1005, 2.80821e-05, 7.41245e-05, 0.525105, 0.0501728, 5e-08, 0.648787
692, 6.33753e-05, 6.2955e-05, -0.279078, -0.140706, 5e-08, 0.648458
935, 7.66768e-05, 7.77653e-05, 0.099568, 0.383735, 5e-08, 0.64898
1575, 1.9288e-05, 0.000118785, -0.394692, -0.200596, 5e-08, 0.648232
643, 0.000157515, 0.00010217, 0.217395, 0.48034, 5e-08, 0.648117
1506, 8.06213e-05, 6.97125e-05, 0.122333, -0.302528, 5e-08, 0.649385
468, 5.28589e-05, 0.000749976, 0.207525, -0.13305, 5e-08, 0.649128
481, 0.00019999, 5.66867e-05, -0.387386, -0.138773, 5e-08, 0.649836
360, 5.9647e-05, 0.000208326, 0.309887, 0.0919905, 5e-08, 0.649639
1518, 4.87622e-05, 0.000148505, 0.526557, 0.107209, 5e-08, 0.649685
1511, 1.4232e-05, 0.00012356, -0.110381, -0.256508, 5e-08, 0.649765
1661, 6.17414e-05, 0.00010371, -0.362254, -0.00914389, 5e-08, 0.649188
1445, 9.40401e-05, 4.76246e-05, 0.278559, 0.149361, 5e-08, 0.64988
1154, 0.000110438, 4.6957e-05, -0.197443, 0.144292, 5e-08, 0.649264
1017, 0.000142157, 7.59146e-05, -0.235679, 0.334122, 5e-08, 0.649392
940, 0.000167547, 5.02779e-05, -0.106833, -0.680947, 5e-08, 0.649068
944, 6.40221e-05, 8.88791e-05, 0.263411, 0.191266, 5e-08, 0.64928
1475, 1.94688e-06, 0.000464447, -0.060449, -0.279905, 5e-08, 0.649238
1263, 5.55112e-17, 0.000460568, 0.0578066, 0.717321, 5e-08, 0.649493
1938, 5.02453e-05, 0.000153182, 0.375433, -0.19965, 5e-08, 0.649583
707, 8.97593e-05, 0.000152736, 0.369067, -0.211525, 5e-08, 0.649969
1045, 2.72083e-05, 7.74379e-05, 0.22781, -0.254643, 5e-08, 0.649891
1043, 2.74585e-05, 7.64912e-05, 0.231583, 0.00610625, 5e-08, 0.649042
1446, 2.2018e-05, 6.44096e-05, -0.16572, -0.470223, 5e-08, 0.649335
64, 1.27366e-05, 8.73428e-05, 0.38274, -0.31612, 5e-08, 0.649132
1927, 2.60583e-05, 5.58491e-05, -0.390074, 0.227628, 5e-08, 0.649415
810, 1.12784e-05, 0.000108979, -0.0866293, 0.132041, 5e-08, 0.649792
419, 3.3231e-05, 8.57986e-05, 0.0486259, -0.186215, 5e-08, 0.649797
1092, 1.42172e-05, 5.98087e-05, 0.546093, -0.201938, 5e-08, 0.649155
1708, 2.69509e-05, 5.87151e-05, -0.273528, -0.0602862, 5e-08, 0.649569
422, 3.45297e-05, 8.63036e-05, -0.0988429, -0.20746, 5e-08, 0.649102
1769, 3.35018e-05, 8.59617e-05, 0.204656, -0.16638, 5e-08, 0.649455
2032, 0, 5.3858e-05, 0.322245, 0.198457, 5e-08, 0.649626
992, 0, 5.01348e-05, 0.38298, -0.0455658, 5e-08, 0.649839
